Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P21,Safe,Ok,Money ,Pay,Game,Risk,Gamble,Loose,Wall street,Wolf,New york,Gamble,Share,Market,Money,Bank,Bet,Ascot ,Height,Win,Horses,Hours,Online,Poker ,Games,Bet,Gamble ,Win,Gambler,Addict,Poker,Chips,Pen,Talk,Text ,Paper,Money,Lawyer,Year,Pay,Annalise,Murder,Cheat,Silly,Mum,Lawyer,Document,Legal,Plagarism,Essay,Paper,Words,Limewire,Piracy,Music,Free,Jade,Weekend,Chaolette,Crazy,Wire,Point,Light,Yellow,High,Weed,Night,Party,Tequila,Predrinks,Party,Sick,Night,Drunk,High,Club,Rolling,Hating,Red,Convertible,Wind,Hair,Fast,Lagos,Tan,Summer,Beach,White,East,Gang,Fight,South,Fat,Oil,Sick,Good,DofE,Night,Uncomfortable,Cold,Movie,Stupid,American,Storm,Rawanada,Extremist,Ebola,Cutlass,Alps,Winter,Hot,Tub,Current,Boat,Paddle,Fast,Never,Cold,Heights,Ski,High,Heights,Butterflies,Tummy,Grey,Christian,Shades,Clouds,Music,Food,London,Sisters,Boss ,Care,Uncle,Politics,Bedt,Fun,Interesting,Damz,Work,Money,Bored,Hard,Cheat,Boy ,Black,Girl,Party,Feminist,Right,Whatever,Fun,Regret,Hard,Bored ,Opinion,Me,Right,Do
P22,have,to,see,no,no,no,no,no,no,no,no,no,seems,not,that,reliable,no,no,no,no,highly,risky,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,never,no,no,no,no,no,no,no,risky,highly,no,no,not,very,good,no,illegal,no,no,no,no,no,no,no,never,no,no,no,never,no,no,no,never,no,no,no,no,no,no,no,no,no,no,no,better,not,no,no,no,no,no,no,try,not,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,never,ever,no,no,no,no,no,no,it,may,be ,fine,depends,no,no,no,depends,no,no,no,no,no,no,no,no,no,no,no,depends,on,which,occasion,depends,have,to ,discuss,depends,no,no,no
P23,investment,future,money,growth,money,invest,risky,daring,money,stock,happy,zone,money,thinking,investment,future,brave,confident,horse,races,money,risky,lose,cheat,play,ball,football,sports,casino,colourful,lights,betting,cheat,exams,pen,paper,exams,phone,cheat,pen,cheat,mean,married,unhappy,parents,pen,paper,fast,lazy,essay,deadlines,exams,illegal,movies,shows,download,store,quick,pen,candy,tv,cable,shows,movies,weed,coke,crack,dealer,alcoholic,party,fancy,dress,sex,condoms,lubricant,steps,lazy,unintentional,restricted,seat,risky,fast,round,windy,sun,sunny,shades,hot,dark,late,gang,danger,fat,fast food,lazy,big,woods,forest,stars,smoke,dangerous,windy,fast,circle,bike,sun,shades,plane,dangerous,adventure,snow,cold,fast,furious,boat,water,sports,height,high,diving,sports,height,rush,adrenalin,pilot,sky,high,plane,music,clothes,sense,opinions,discuss,opinions,argue,rude,discussion,opinions,arguing,issue,money,raise,happy,risky,friends,trust,honesty,truth,daring,pretty,parties,dress,happiness,fulfillment,money,time,defend,discuss,argue,fight
P24,Loss,Payout,Money,Risk,Loss,Payout,Money,Risk,Payout,Risky,Small,Gamble,Payout,Risk,Loss,Money-back,Risky,Payout,Favourite,Loss,loss,payout,money,risk,Risk,Loss,Payout,Money,Risky,loss,payout,money,Risky,Stupid,Caught,Strict,Illegal,Money,Prison,Fine,Risky,Caught,breakdown,blame,Difficult,Risky,Fraud,Wrong,Cheating,Fraud,Fine,Unfair,criminal,fine,prison,risky,Wrong,Stealing,Criminal,Life,Risk,Criminal,Fine,Broke,Health,Illegal,Overdose,Criminal,Binge,Party,Occassion,Rarely,Risky,STI,Pregnancy,Drunk,Reckless,Crash,Injury,Death,injury,death,crash,dangerous,Risky,Cancer,Burn,Tan,Lights,Drunk,Avoid,Risk,enjoyment,health,lifestyle,heart,Bears,Help,Lost,Danger,Stupid,Dangerous,Reckless,Photos,Disease,Street,Silly,Language,stupid,dangerous,injury,death,Experience,Sunshine,Risk,Enjoyment,Thrill,Adventure,Experience,Risk,Experience,Safety,Pictures,Bucket-list,Experience,Amazing,View,Skill,new,understanding,boring,similarities,understanding,beliefs,open-minded,calm,understanding,calm,open-minded,disagreement,Risky,Scary,No,Evidence,anger,upset,love,understanding,Personal,Style,Inappropriate,audience,Mornings,Motivation,Dream-job,employment,Believes,Support,Strong-minded,Outgoing
P25,Risk,Loss,Gain,Money,,,,,Money,Risk,Gain,Loss,Money,Hard work,Loss,Gain,Pastime,Fun,Arousal,Risk,Risk,Loss,Gain,Uncertainty,Fun,Gambling,Thrill,Risk,Thrill,Risk,Arousal,Bet,Disapproval,Shame,Uncertainty,No gain,Illegal,Risk,Arrest,Disapproval,Secrets,Regret,Lies,Lust,Illegal,Risky,Disapproval,Shame,Cheat,Plagarism,Disrespectful,Disapproval,Crime,Law,Arrest,Risk,CCTV,Risk,Police,Disapproval,,,,,Crime,High,Death,Insanity,Drunk,Social,Peer pressure,Harmful,STI,Pregnancy,Risk,Boredom,Car crash,Harm,Law,Responsibility,Accident,Risk,Thrill,Law,Common,Sunburn,Pain,Cancer,Rape,Darkness,Fear,Attack,Obesity,Blood pressure,Unhealthy,Tasty,Bear,Attack,Alone,Fear,Danger,Death,Arousal,Thrill seeking,Adventure,Spontaneity,Risk,Danger,Thrill,Snow,Risk,Accident,Drowning,Beach,Sun,Waves,Jump,Fall,Risk,Thrill,Fun,Novel,Adventure,Risk,Fun,Arousal,Risky,Freedom,Individuality,Acceptance,Truth,Social,Tension,Shouting,Honesty,Opinion,Tension,Loss,Insightful,Debate,Fear,Disapproval,Risk,Sarcasm,Confront,Lies,Argument,Loss,Distasteful,Attention,Whispers,Shame,Money,Fulfilment,Status,Choice,Respect,Pride,Debate,Tension
P26,sensible,moderate,money,bank,wall street,shares,bonds,future,sensible ,stable,buy,sell,money,stakes,stocks,shares,bet,pay,slip,win,chips,cards,deck,dealer,sports,obsession,fun,ordinary,silly,lose,risk,poker,stupid,unwise,unintelligent,moron,government,crime,illegal,jail,choice,silly,lies,deciet,illegal,disrespectful,movies,stupid,lies,plagirism,cheat,untruthful,not classy,rip off,clever,hack,silly,jail,warning,caught,cheeky,lies,deciet,caught,society,norm,poppers,coke,binge,drunk,friday,saturday,risk,pregnancy,STI,HIV,free,dangerous,risky,unsafe,moron,accident,crash,stupid,burn,hot,warm,tan,rape,abduction,mugged,dark,arteries,stroke,heart attack,death,wild,free,nature,trees,mad,insane,thrilling,rush,adventure,freedom,explore,culture,silly,stupid,snow,skis,bounce,ouch,thrill,exciting,fine,exiciting,dangerous,plane,afraid,fear,terror,excitment,awesome,free,sky,skilled,normal,conversation,ordinary,opinions,debate,family,issues,mother,debate,healthy,good,express,weird,work,undermining,bossy,awkward,exposed,belief,trust,slutty,dress,summer,sex,living,work,happy,good,defense,offense,jury,right
P27,smart,risky,good,succeed,risky,win,lose,odds,risky,odds,gain,loss,risky,potential,gain,loss,foolish,risky,win,lose,wrong,easy,addictive,win,risky,okay,small,win,stupid,probability,win,lose,risky,wrong,stupid,fail,risky,caught,bad,consequence,stupid,cruel,wrong,bad,easy,simple,wrong,consequence,silly,wrong,easy,cheating,small,easy,bad,secret,small,easy,wrong,caught,sneaky,wrong,easy,quiet,stupid,bad,harmful,unhealthy,stupid,dangerous,harmful,unhealthy,stupid,harmful,consequences,baby,dangerous,foolish,accident,hurt,stupid,accident,fast,speed,uv,tanning,brown,radiation,foolish,unsafe,dangerous,hurt,bad,taste,delicious,addictive,exciting,new,adventure,animals,stupid,dangerous,harmful,accident,foolish,unorganised,dangerous,risky,stupid,dangerous,bad,accident,risky,dangerous,drowning,adventure,exciting,adrenaline,dangerous,risky,risky,adrenaline,exhilarating,dangerous,dangerous,cool,professional,flying,small,okay,disagreement,friends,fight,argue,reconcile,disagree,fight,dispute,right,wrong,brave,good,worthy,try,hurtful,scared,caring,honesty,skirts,skin,revealing,okay,preference,happy,poor,smart,right,opinion,good,conformity
P28,try,good,investment,normal,moeny,profit,income,revenue,safe,investment,try,good,money,safe,life,trust,casino,gambling,win,loss,casino,blackjack,win,gambling,try,money,gambling,win,money,broke,win,loss,student,revision,smart,teacher,jail,income,return,regret,third-person,immoral,love,unfair,jail,smart,evil,serious,unfair,disgusting,plagiarism,hatefull,computer,normal,microsoft,moeny,primark,cosmetics,jail,fine,jail,fine,thief,deceived,dangerous,death,clubbing,hyper,drunk,tipsy,unconscious,sleep,enjoy,excitment,pregnant,HIV,accident,injury,death,convenient,normal,convenient,accident,death,cancer,tanned,sunshine,umbrella,rape,thief,death,stalker,fat,obesity,stroke,death,eaten,killed,exciting,life,crazy,brave,adventure,yolo,happy,adventure,jungle,brave,dangerous,crazy,stop,insane,dangerous,exciting,safety,drown,yolo,life,exciting,enjoy,exciting,yolo,good,teenagers,pleasant,explore,enjoy,brave,specail,unique,good,normal,parents,teenagers,opinion,unique,calm,discuss,unique,normal,brave,money,living,stupid,normal,argue,jealous,hate,sexy,rape,impolite,rude,power,money,rich,human,stand-out,controversial,social,political
P29,,,,,Hope,Wealth,Trepidation,Risk,,,,,,,,,unnessecary,risky,loss,waste,Stupid,Gambling,Risk,Loss,silly,waste,loss,gambling,Stupid,Loss,Waste,Trickery,bad,unfair,failing,nerves,Wealth,FALSE,Lies,Bad,adulturous,sinful,hurt,unfaithful,trickery,fraud,contract,conniving,Unfair,Spiteful,Untrustworthy,Punishment,unfair,naughty,bad,unjust,Useless,Crime,Harmless,Unnecessary,unnecessary,,,,weed,relaxation,hungry,unnecessary,fun,party,alcoholic,fun,STD,Disease,Warts,Pregnancy,journey,crash,airbag,,risky,dangerous,exciting,hurt,Burn ,Red,White ,Sting,Mugging,Fast ,Running,Dark,decision,ok,tasty,hungry,Outdoors,Stars,Temporary,Nature,Thrill,Instagram,Death,Injury,theft,unprepared,intense,clueless,stupid,dangerous ,risky,hurt,Fun,Exhiliration,Water,Intense,Activities,Exhiliration,Adrenaline,Energy,fun,exhilirating,intense,rush,Cool,exciting,fun,height,Harmless,Perspective,opinion,learning,perspective,opinion,acceptance,learning,Perspective,Conversation,Interesting,Learning,earning,confidence,eager,quick,risky,confrontational,,,individuality,option,decision,yourself,positive,decisions,right,good,harmless,rights,opinion,individuality
P30,money,growth,loss,reward,risky,loss,money,poor,money,reward,loss,profit,risky,poor,money,unnecessary,Risky,Waste,Loss,Horse,risky,waste,win,lose,risky,adrenaline,win,lose,Loss,Risk,Poor,Brave,stupid,fail,unrewarding,retake,stupid,lose,risky,pointless,sex,mean,love,divorce,risky,money,caught,uncertainty,plagiarism,lazy,quick,rude,frequent,money,risky,expensive,small,theft,frequent,poor,rude,mean,greedy,unrewarding,High,Young,Students,Risky,Binge,Students,Fun,Celebration,pregnancy,infections,pill,risk,crash,window,hurt,death,Stupid,Crash,Head,Tarmac,Burn,Red,Cancer,Painful,risky,theft,dark,dangerous,Fat,Heart,Addictive,Obese,fun,toilets,cold,rain,Adrenaline,Rain,Wind,Dangerous,Travelling,Risky,Gap-year,Hostel,Fall,Hurt,Death,Tumble,Dangerous,Fun,Scary,Capsize,Adrenaline,Outside,Fun,Risk,adrenaline,repeat,rush,heights,fun,skilled,tough,high,normal,okay,indiviual,opinion,brave,individual,unpopular,distinctive,individual,disliked,opinion,unpopular,Brave,Money,Loss,Possibility,loyal,helpful,hurt,faithful,respect,enjoyment,your choice,original,Good,Enjoyment,Life,Rewarding,brave,defiant,disliked,loyal
P31,Positive,Gain,Loss,Chance,Risk,Gamble,Brave,Uncertain,Loss,Gain,Luck,Hopeful,Choice,Money,Loss,Gain,Choice,Chance,Hopeful,Gain,Chance,Choice,Gain,Loss,Risk,Gamble,Brave,Uncertain,Choice,Loss,Gain,Luck,Study,Desperate,Pressure,Silly,Dishonest,Unacceptable,Prison,Question,Unacceptable,Society,Shun,Loyalty,Once,Difficult,Desperate,Bad,Penalty,Dishonest,Choice,Caught,Risk,Threat,Police,Silly,Silly,Unnecessary,Child,Immature,Dishonest,Charged,Penalty,Guilt,High,Silly,Fun,Choice,Choice,Happy,Sad,Tipsy,Risk,Birth,Tension,Silly,Fine,Threat,Free,Okay,Normal,Choice,Accident,Injury,Risk,Wrinkles,Ageing,Sunburn,Unsafe,Risk,Scary,Protection,Dangerous,Unhealthy,Unfit,Gym,Brave,Courageous,Animals,Dark,Silly,Brave,Courage,Passionate,Risk,Plan,Organisation,Silly,Dangerous ,Risky,Death,Paralyse,Scared,Courage,Brave,Adventure,Choice,Courage,Brave,Adventure,Fun,High,Happy,Laugh,Fun,Adventure,Risk,Scary,Normal,Close,Sharing,Friendship,Open,Okay,Opinion,Defend,Fine,Argument,Heated,Finish,Courage,Hesitant,Deserving,Luck,Trust,Friendship,Petty,Normal,Unacceptable,Revealing,Choice,Judgement,Happy,Satisfied,Regret,Life,Opinion,Defend,Courage,Respect
P32,Invest,Money,Increase,Pay,Risky,Money,Lose,Gain,Money,Invest,Pay,Increase,Safe,Money,Win,Invest,Risky,Win,Lose,Money,Risky,Money,Win,Lose,Risky,Fan,Win,Lose,Risk,Money,Win,Lose,Dishonest,Cheating,Fraudulent,Copying,Dishonest,Cheat,Money,Untruthful,Cheat,Husband,Wife,Dishonest,Immoral,Illegal,Fraud,Name,Fraudulent,Dishonest,Cheat,Plagerism,Download,Pirate,Copy,Dishonest,Crime,Dishonest,Wrong,Immoral,Dishonest,Money,Pay,Crime,Illegal,Dangerous,High,Cocaine,Drunk,Hangover,Wine,Beer,Baby,Pregnant,Stupid,Disease,Dangerous,Crash,Injury,Accident,Risk,Crash,Accident,Injury,Tan,Hot,Sticky,Burn,Frightened,Phone,Hurry,Taxi,Tasty,Fat,Obese,Health,Tent,Stove,Adventure,Experience,Picture,Image,Dangerous,Travel,Adventure,Experience,Travel,Culture,Snow,Cold,Slope,Crash,Speed,Wet,Wild,Kayak,Thrill,Exciting,Adventure,Experinece,Exciting,Experience,Adventure,Thrill,Fly,Sky,Land,Crash,Likes,Dislikes,Activities,Individual,Fight,Argue,Debate,Belief,Compare,Fight,Debate,Belief,Ballsy,Courageous,Determined,Pay,Honest,Friendship,Loyalty,Cheat,Goth,Punk,Individual,Choice,Fulfilled,Happy,Career,Profession,Defend,Courageous,Belief,Determined
P33,hopeful,moderate,fine,hope,hopeful,good,,,fine,hopeful,gain,loss,hopeful,fine,good,okay,luck,risky,money,dangerous,risky,loss,money,dangerous,risky,luck,dangerous,loss,risky,loss,money,dangerous,trouble,wrong,caught,risky,illegal,wrong,risky,unsafe,disloyal,wrong,risky,caught,illegal,risky,dangerous,,plagiarism,copyright,dangerous,risky,plagiarism,copyright,dangerous,risky,wrong,illegal,pay,caught,illegal,wrong,risky,,dangerous,illegal,unsafe,risky,drunk,dangerous,hospital,risky,pregnant,forced,risky,unsafe,dangerous,unsafe,law,life-threatening,dangerous,crash,hospital,life-threatening,burnt,dangerous,sunstroke,cancer,dangerous,strangers,risky,unsafe,stroke,disease,dangerous,unsafe,fun,wildlife,bears,dangerous,dangerous,life-threatening,risky,,hostel,travellers,couch-surfing,sight-seeing,wrong,dangerous,risky,unsafe,scary,exciting,thrilling,exhilarating,unsafe,scary,dangerous,thrilling,thrilling,scary,flying,adrenaline,pilot,life-threatening,flight,risk,okay,good,accepted,not risky,understanding,parent,risky,,fallout,loss,argument,,hopeful,scared,money,boss,upsetting,fight,argument,essential,provocative,unacceptable,,,good,enjoyment,happy,not risky,rights,standing up,acceptance,risk
P34,Risk,Decision,Fate,Money,Risky,Money,Stock,Business,Risky,Money,Business,Profit,Gamble,Risky,Money,Profit,Race,Betting,Money,Chance,Cards,Money,Fate,Hand,Chance,Money,Gamble ,Bookies,Chance,Cards,Game,Money,Cheating,Lazy,Work,Paper,Illegal,Tax,Money,Cheating,Wrong,Cheating,Home,Unfair,Pen,Paper,Wrong,Trouble,Cheating,Wrong,Unfair,Lazy,Illegal,Police,Jail,Wrong,Illegal,Police,Alarm,Shop,Wrong,TV,Money,Theft,Dangerous,Illegal,Money,Risky,Dangerous,Unhealthy,Drunk,Unsafe,Pregnancy,Disease,Unwise,Risky,Dangerous,Injury,Crash,Glass,Dangerous,Accident,Crash,Pain,Burn,Hot,Bright,Pain,Dangerous,Silly,Dark,Stranger,Fat,Obesity,McDonald's ,Unhealthy,Dangerous,Dark,Stupid,Forest,Risky,Fun,Dangerous ,Experience ,Dangerous,Risky,Holiday,Sand,Dangerous,Fun,Injury,Unwise,Water,Dangerous,Boat,Friends,Injury,Death,Pain,Dangerous,Fun,Experience ,Thrill,Adrenaline ,Fun,Sky,Cool,Responsibility ,Allowed,Acceptable,Fun,Conversation ,Argument,Shouting,House,Issue,Shouting,Loud,Gestures,Talking,Money,Shouting,Office,Risky,Risky,Right,Hard,Morals,Revealing,Choice ,Party,Outfit,Decision,Fun,Happiness,Life,Debate,Talking,Company,Family
P35,risk,earn,learn,rich,risk,lose,angry,regret,earn,lose,learn,attempt,pay,unfair,expensive,liars,fun,money,win,food,fun,debt,chase,knife,fun,win,lose,sad,risky,fun,tempted,more,stupid,nervous,shame,cry,risk,sue,jail,disapointment,steal,cheat,fight,unethical,furious,anger,nervous,suspicious,cheat,arguement,dissapointment,cry,danger,police,sue,pay,unethical,disapointment,shame,regret,dissapointment,police,sue,shame,unhealthy,expensive,poverty,death,unhealthy,lungs,hospital,worry,pregnant,baby,money,argument,crash,die,deer,agony,crash,death,smashed,blood,burn,acne,hurt,red,strangers,rape,drug,steal,fat,saturated,die,sugar,lost,food,blood,ghosts,death,cry,agony,regret,steal,disease,hunger,unclean,scared,danger,scream,cry,fun,hot,splash,adventure,fun,expensive,adventure,smashed,fun,hurt,half,blood,crash,death,expensive,luxury,laugh,sarcasm,happy,find,disapointment,why,please,regret,shout,sarcasm,reason,evidence,nervous,scared,criticism,shout,shock,end,cry,sad,stare,point,gossip,question,disapointment,argument,regret,famous,religion,respect,rights,smile
P36,risk,loss,money,economy,loss,gain,money,risk,loss,gain,risk,money,worthwhile,gains,politics,economy,fun,risky,friends,pressure,worthwhile,gains,day,gamble,belief,support,luck,hope,lose,money,gain,effect,unfair,morals,preparation,caught,lying,caught,prison,arrested,wrong,morals,guilt,homewrecker,fake,caught,illegal,paranoid,unfair,lying,cheating,failure,unrisky,free,normal,online,caught,arrested,prison,disappointment,pay,caught,trouble,channels,weed,high,reaction,death,drunk,fun,hungover,ill,stupid,pregnant,pill,emotional,crash,die,stupid,scary,brain,head,damage,stupid,beach,summer,cancer,skin,scared,dark,rape,mugged,fat,obese,crisps,tasty,fun,fire,tents,friends,scared,car,fast,silly,lost,dangerous,tired,money,broken,fall,die,missing,scary,fast,overboard,drown,adrenaline,exhilaration,broken,fun,fun,exhilarating,adrenaline,nervous,crash,unfound,engine,risk,acceptance,exclusion,friendship,diferences,acceptance,stubbornness,distance,different,loud,neverending,debate,heated,rude,nervous,refused,wage,believability,status,lose,ignore,namecalling,image,reputation,rape,funner,poorer,worthwhile,compare,different,weird,excluded,proud
P37,smart,banks,finance,money,risky,chance,future,money,safe,smart,investment,finance,legal,banking,long term,smart,Grandpa,Ireland,Galway,Investment,Guys,James Bond,risky,smart,Singapore,Hope,Passionate,alcohol,social,Poker,Las Vegas,chance,school,desperate,revision,determined,wrong,illegal,law,police,wrong,sex,discreet,social norms,identity,law,theft,wrong,cheating,immoral,lazy,bad,normal,internet,wrong,law,theft,stealing,law,police,wrong,law,Illegal,saving,health,high,money,illegal,fun,social,games,clubbing,condoms ,teenagers,STD's,pregnancy,accident,crash,shotgun,friends,dangerous,Asia,accidents,hospital,cancer,Australia,beach,holiday,clubbing,alcohol,knifes,alert,tasty,health,exercise,diet,outdoors,healthy,nature,Bears,art,America,adrenaline,determined,adventure,exciting,living,adrenaline,Snowboarding,scary,fun,powder,Mountains,Fun,cold,fast,Adrenaline,fun,dangerous,social,adrenaline,fun,scary,rush,fun,licensed ,rich,time,variety,experiences,music,film,opinionated ,heated,strong,independent,debate,intellectual ,intriguing ,fun,honest,daring,loyal,bold,honest,trust,wrong,truth,interesting,bold,rude,disrespectful,happy,hobby,life,health,heated,opinionated,debate,intriguing 
P38,Saving,Gain,Great,Capital,Risky,Unstable,Unlikely,History,Saving,Safe,Accumulate,Budget,Safe,Saving,Speculating,Economic,Fun,Chance,Winnings,Possible,Consequences,Needless,Value,Skill,Fun,Interest,Possible,Chance,Food,Heating,Children,Needless,Risky,Unsatisfying,Stupid,Unchallenging,Consequences,Services,Wrong,Bad,Consequences,Children,Pain,Wrong,Wrong,Depends,Might,Why,Unchallenging,Unsatisfying,Cheating,Wrong,Wrong,Underhand,Copyrights,Sneaky,Wrong,Materialistic,Valueless,Theft,Naughty,Mild,Paid,Acceptable,Exciting,Wrong,Fun,Possible,Social,Fun,Party,Friends,Exciting,Better,Fun,Risky,Mild,Risk,Crash,Protection,Freedom,Fun,Risk,Wind,Good,Mild,Harm,Moderation,Scary,Unsafe,Fear,Vulnerable,Comfort,Enjoyment,Social,Live,Scary,Dreadful,Isolated,Danger,Stupid,Needless,Dangerous,Unpleasant,Scary,Fun,Irresponsible,Exciting,Challenge,Fun,Able,Prove,Fun,Wild,Enjoyable,Adrenaline,Adrenaline,Exciting,Fun,Skill,Fun,Exciting,Scary,Fall,Skill,Safe,Fun,Exciting,Good,Diversity,Empowering,Freedom,Always,Different,Stubborn,Old,Diversity,Values,Beliefs,Dignity,Needs,Value,Rights,Necessary,Necessary,Unpleasant,Friendship,Honesty,Self,Expression,Diversity,Individual,Fulfilment,Self Esteem,Pleasure,Right,Self,Important,Values,Individual
P39,,,,,Loss,Gain,Profit,Risk,Profit,Loss,Investment,Money,Risk,Investment,Loss,Profit,Risk,Pointless,Immediate,Gratification,Profit,Risk,Masculine,Loss,Loss,Profit,Money,Risk,,,,,Failure,Pointless,Caught,Expulsion,Fraud,Profit,Loss,Illegal,Cheat,Guilt,Shame,Isolation,Fraud,Crime,Prison,Caught,Illegal,Plagiarism,Caught,Repercussion,Piracy,Caught,Surveillance ,Illegal,Caught,Punish,Banned,Antisocial,,,,,Overdose,Death,Hospital,Addiction,,,,,Disease,Pregnancy,Unclean,Dirty,Crash,Hurt,Hospital,Body,Head,Trauma,Brain,Damage,Cancer,Skin,Burn,Rash,Dark,Danger,Criminal,Risk,Heart,Disease,Health,Death,,,,,Nature,Power,Damage,Death,Sleep,Danger,Fraud,Prison,Risk,Hurt,Cold,Accident,Drown,Danger,Accident,,Danger,Fear,Skill,,Snap,Fall,Crash,Death,Crash,Lost,Accident,Failure,Individual,Outcast,Preference,Self,,,,,,,,,Fire,Job,Loss,Dependents,Risk,Friendship,Guilt,Damage,Sexual,Abuse,Rape,Night,,,,,Argument,Disagree,Conflict,Isolation
P40,risk,scheme,gains,wealth,risk,bad idea,decision,why,stock,money,loss,poor,stupid,money,lost,poor,low risk,horses,gain,fun,stupid,risk,pathetic,useless,sports,waste,food,poor,pathetic,addiction,loss,poor,caught,expulsion,risk,unfair,police,danger,caught,serious,unfair,wrong,homewrecker,fake,incorrect,caught,trouble,failure,cheating,unfair,wrong,dim,danger,caught,tracked,footprint,why,thrill,wrong,law,wrong,law,unneccesary,why,danger,overdose,caught,prison,sad,sleepy,liver,health,fun,risk,HIV,herpes,danger,child,lesson,kill,stupid,unsafe,risky,danger,pale,freckle,cancer,burn,gun,skirt,dark,alleyway,fat,bacon,heart,health,dark,bears,tent,uncivilized,caught,damage,pain,death,risky,homeless,cold,kidnap,fracture,hospital,pain,cast,fun,thrill,danger,pleasure,thrill,risk,exercise,activity,fun,exhilerating,risk,anomaly,skill,joy,exhileration,happiness,rejection,awkward,exclusion,lonely,respect,fear,approval,ashamed,tense,opposing,uncomfortable,different,unemployment,rude,shouting,brave,rude,awkward ,uncomfortable,sly,rape,blame,justice,sexism,happy,fulfilling,satisfaction,success,beliefs,oppression,politics,dance
P41,Good,Increase,Money,Reward,Fun,Rewarding,Win,Lose,Gamble,Fun,Win,Lose,Risk,Lose,Economy,Money,Stupid,Risky,Fun,Money,Stupid,Fun,Gamble,Money,Dumb,Pointless,Lose,Win,Stupid,Lose ,Pointless,Addictive,Stupid,Lazy,Unfair,Failure,Normal,Fair,Government,Money,Risky,Stupid,Selfish,Sex,Pointless,Easy,Parents,Dumb,Dumb,Unfair,Cheat,Plagerised,Clever,Save,Money,Safe,Pathetic,Childish,Stupid,Risky,Acceptable,Save,Safe,Free,MD,Clubbing,Expensive,Dumb,Party,Drunk,Vodka,Shots,Disease,Stupid,Baby,Pregnant,Dangerous,Crash,Stupid,Death,Stupid,Death,Crash,Ridiculous,Burn,Red,Pain,Peel,Mugged,Scary,Run,Steal,Fat,Heart,Fail,Unhealthy,Fun,Wild,Exlore,Animals,Ridiciulous,Death,Fast,Windy,Mugged,Dangerous,Fun,Explore,Death,Bones,Crash,Snow,Wet,Fun,Splash,Drown,Fun,Happy,Adrenaline,Safe,Fun,Safe,Exhillirating,Free,Fun,Flying,Free,Explore,Normal,OK,Life,Freedom,Life,Normal,Debate,Talk,Freedom,Annoying,Tough,Debate,Normal,Freedom,Money,Fair,Right,Sad,Difficult,Upsetting,Normal,Freedom,Acceptable,Comfortable,Gamble,Fun,Poor, Happy,Debate,Rights,Freedom,Speech
P42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P43,money,government,bank,taxes,risky,uncertain,money,income,risky,money,income,uncertain,money,income,risky,unpredictable,risky,money,unpredictable,unsure,irresponsable,games,gambling,uncertain,games,gambling,money,uncertain,irresponsible,risky,games,coins,wrong,lying,grades,school,wrong,government,lying,personal,wrong,lying,irrespectful,bad,small,wrong,lying,bad,plagiarism,computer,assignment,lies,wrong,risk,bad,lying,shopping,stealing,small,bad,money,unfair,neighbour,tension,personal,risky,uncertain,home,personal,friends,fun,risky,risky,diseases,uncertain,unsafe,dangerous,crash,death,risky,dangerous,irresponsable,unsafe,crash,tan,hot,cancer,skin,scary,dangerous,risky,alone,life,risky,food,health,dangerous,woods,animals,fire,thrill,exctiment,unpredictable,dangerous,irresponsable,risky,dangerous,organization,red,bump,dangerous,alone,thrill,risky,dangerous,fun,thrill,passion,excitement,unpredictable,thrill,excitement,joy,bridge,license,sky,risky,unsafe,personal,opinion,different,acceptance,opinion,relax,personal,fine,personal,opinion,acceptance,different,money,family,income,necessity ,risky,friendship,bad,uncertain,friends,risky,fun,out,passion,money,income,joy,personal,opinion,alone,acceptance
